,POLTITICAL_UNIT,NAME,WGMS_ID,RIVER_BASIN,FREE_POSITION,LOCAL_CODE,LOCAL_PSFG,GEN_LOCATION,SPEC_LOCATION,LATITUDE,LONGITUDE,PRIM_CLASSIFIC,FORM,FRONTAL_CHARS,EXPOS_ACC_AREA,EXPOS_ABL_AREA,PARENT_GLACIER,REMARKS,REGION,SUBREGION,GLIMS_ID,RGI_ID
207,CH,HUSSTOCKEGG-SE,4792,,,,,,,46.879101,9.07858,,,,,,,,Central Europe,Alps,,
208,CH,SCHAFALP,4793,,,,,,,46.918499,9.09028,,,,,,,,Central Europe,Alps,G009092E46918N,
209,CH,LATTEN,4794,,,,,,,46.847302,9.03433,,,,,,,,Central Europe,Alps,G009035E46847N,
210,CH,SELBSANFT,4795,,,,,,,46.841702,8.98434,,,,,,,,Central Europe,Alps,G008984E46841N,RGI50-11.00867
211,CH,GLARNER TOEDI-E,4796,,,,,,,46.8092,8.92575,,,,,,,,Central Europe,Alps,,RGI50-11.00951
212,CH,GLARNER TOEDI-N,4797,,,,,,,46.813702,8.92325,,,,,,,,Central Europe,Alps,G008922E46814N,RGI50-11.00931
213,CH,HINTER ROETIFIRN-S,4798,,,,,,,46.8135,8.93766,,,,,,,,Central Europe,Alps,,
214,CH,HINTER ROETIFIRN,4799,,,,,,,46.818001,8.93779,,,,,,,,Central Europe,Alps,,RGI50-11.00926
215,CH,VORDERER ROETIFIRN,4800,,,,,,,46.825298,8.92751,,,,,,,,Central Europe,Alps,G008929E46821N,RGI50-11.00911
216,CH,SANDFIRN-II,4801,,,,,,,46.817501,8.90501,,,,,,,,Central Europe,Alps,,RGI50-11.00933
217,CH,SANDFIRN-I,4802,,,,,,,46.816898,8.88795,,,,,,,,Central Europe,Alps,G008884E46816N,RGI50-11.00923
218,CH,LANGFIRN,4803,,,,,,,46.864201,8.91809,,,,,,,,Central Europe,Alps,G008918E46862N,RGI50-11.00800
219,CH,SANDFIRN III,4804,,,,,,,46.817402,8.91287,,,,,,,,Central Europe,Alps,G008914E46817N,RGI50-11.00930
220,CH,ROTEN NOSSEN,4805,,,,,,,46.8563,8.8982,,,,,,,,Central Europe,Alps,G008897E46854N,RGI50-11.00824
221,CH,ROTEN PFAFFEN,4806,,,,,,,46.853699,8.88895,,,,,,,,Central Europe,Alps,G008895E46853N,RGI50-11.00835
222,CH,CLARIDEN-N GL,4807,,,,,,,46.844101,8.87164,,,,,,,,Central Europe,Alps,G008872E46843N,RGI50-11.00861
223,CH,CHAMMLIJOCH,4808,,,,,,,46.843399,8.85458,,,,,,,,Central Europe,Alps,G008854E46844N,RGI50-11.00857
224,CH,CLARIDEN-N UR,4809,,,,,,,46.8522,8.86792,,,,,,,,Central Europe,Alps,G008868E46852N,RGI50-11.00826
225,CH,BOES FULEN-S,4810,,,,,,,46.966301,8.9485,,,,,,,,Central Europe,Alps,G008949E46966N,RGI50-11.00633
226,CH,BAECHIFIRN,4811,,,,,,,46.983799,8.9858,,,,,,,,Central Europe,Alps,G008995E46990N,RGI50-11.00621
227,CH,SPITZEN STEIN,4812,,,,,,,46.991699,9.00312,,,,,,,,Central Europe,Alps,G009003E46993N,RGI50-11.00596
228,CH,GUPPENFIRN,4813,,,,,,,46.999802,9.00336,,,,,,,,Central Europe,Alps,G009004E47000N,RGI50-11.00558
229,CH,CHANZLE,4814,,,,,,,47.008499,9.02203,,,,,,,,Central Europe,Alps,G009020E47008N,RGI50-11.00536
230,CH,RADTAELLI,4815,,,,,,,46.991001,8.9847,,,,,,,,Central Europe,Alps,G008978E46986N,
231,CH,ORTSTOCK,4816,,,,,,,46.924099,8.94075,,,,,,,,Central Europe,Alps,G008948E46927N,
232,CH,GRIESSEGGEN,4817,,,,,,,46.8269,8.80171,,,,,,,,Central Europe,Alps,G008806E46826N,RGI50-11.00899
233,CH,CHLI RUCHEN,4818,,,,,,,46.824299,8.7964,,,,,,,,Central Europe,Alps,G008797E46824N,RGI50-11.00913
234,CH,SATTELHOREN-N,4819,,,,,,,46.823002,8.79375,,,,,,,,Central Europe,Alps,G008794E46823N,
235,CH,RUCH CHAELEN,4820,,,,,,,46.817299,8.77919,,,,,,,,Central Europe,Alps,G008781E46817N,
236,CH,FIRNBAND UR,4821,,,,,,,46.812199,8.75285,,,,,,,,Central Europe,Alps,G008754E46812N,RGI50-11.00949
237,CH,WINDGAELLENFIRN,4822,,,,,,,46.802601,8.72904,,,,,,,,Central Europe,Alps,G008728E46804N,RGI50-11.00972
238,CH,STAEFELFIRN,4823,,,,,,,46.8051,8.74351,,,,,,,,Central Europe,Alps,G008750E46806N,RGI50-11.00954
239,CH,ALPGNOFEN FIRN,4824,,,,,,,46.803001,8.77097,,,,,,,,Central Europe,Alps,G008769E46806N,RGI50-11.00963
240,CH,RUCHENFIRN,4825,,,,,,,46.810902,8.7882,,,,,,,,Central Europe,Alps,G008780E46809N,RGI50-11.00924
241,CH,BOCKTSCHINGELFIRN,4826,,,,,,,46.8223,8.81077,,,,,,,,Central Europe,Alps,G008804E46822N,RGI50-11.00906
242,CH,HAELSIFIRN,4827,,,,,,,46.821201,8.82647,,,,,,,,Central Europe,Alps,G008826E46823N,RGI50-11.00907
243,CH,HANGFIRN UR,4828,,,,,,,46.7934,8.82182,,,,,,,,Central Europe,Alps,G008821E46794N,RGI50-11.00997
244,CH,TSCHINGELFIRN-N,4829,,,,,,,46.7817,8.82545,,,,,,,,Central Europe,Alps,G008825E46783N,RGI50-11.01020
245,CH,TSCHINGELFIRN-S,4830,,,,,,,46.7682,8.82249,,,,,,,,Central Europe,Alps,G008831E46767N,RGI50-11.01068
246,CH,OBERAELPLER,4831,,,,,,,46.747101,8.78137,,,,,,,,Central Europe,Alps,G008782E46746N,RGI50-11.01113
247,CH,STALDENFIRN,4832,,,,,,,46.751701,8.77232,,,,,,,,Central Europe,Alps,G008772E46746N,RGI50-11.01104
248,CH,BAECHENFIRN UR,4833,,,,,,,46.7482,8.76307,,,,,,,,Central Europe,Alps,G008765E46748N,RGI50-11.01114
249,CH,HINTER STOECKLI,4834,,,,,,,46.745602,8.75777,,,,,,,,Central Europe,Alps,G008757E46746N,
250,CH,STOECKLIFIRN,4835,,,,,,,46.742001,8.75245,,,,,,,,Central Europe,Alps,G008749E46740N,
251,CH,FELLELIFIRN,4836,,,,,,,46.7047,8.71231,,,,,,,,Central Europe,Alps,,RGI50-11.01168
252,CH,BRISTEN-SE,4837,,,,,,,46.732899,8.6855,,,,,,,,Central Europe,Alps,G008686E46732N,RGI50-11.01136
253,CH,SPILLAUBIELFIRN,4838,,,,,,,46.705799,8.69795,,,,,,,,Central Europe,Alps,,RGI50-11.01167
254,CH,SPILLAUIFIRN,4839,,,,,,,46.7103,8.69151,,,,,,,,Central Europe,Alps,G008692E46708N,
255,CH,STOCKFIRN,4840,,,,,,,46.7346,8.68946,,,,,,,,Central Europe,Alps,G008688E46735N,RGI50-11.01135
256,CH,HANGFIRN UR,4841,,,,,,,46.7365,8.68558,,,,,,,,Central Europe,Alps,G008686E46736N,RGI50-11.01133
257,CH,BRISTEN-N,4842,,,,,,,46.743698,8.68313,,,,,,,,Central Europe,Alps,G008683E46743N,
258,CH,CHLUESER,4843,,,,,,,46.728401,8.68147,,,,,,,,Central Europe,Alps,G008682E46728N,
259,CH,BAECHENFIRN-I,4844,,,,,,,46.681198,8.64116,,,,,,,,Central Europe,Alps,G008642E46681N,
260,CH,BAECHENFIRN-II,4845,,,,,,,46.683899,8.63992,,,,,,,,Central Europe,Alps,G008637E46685N,
261,CH,BAECHENFIRN-III,4846,,,,,,,46.677601,8.6437,,,,,,,,Central Europe,Alps,G008642E46677N,
262,CH,WILDEN MATTEN-E,4847,,,,,,,46.579102,8.67673,,,,,,,,Central Europe,Alps,G008676E46580N,
263,CH,UNTER SCHATZFIRN,4848,,,,,,,46.5769,8.62971,,,,,,,,Central Europe,Alps,G008629E46577N,RGI50-11.01430
264,CH,OBER SCHATZFIRN,4849,,,,,,,46.5816,8.61807,,,,,,,,Central Europe,Alps,G008618E46580N,RGI50-11.01394
265,CH,GITZIAELPETLI ('73 COMBINED),4850,,,,,,,46.590599,8.61305,,,,,,,,Central Europe,Alps,G008616E46591N,
266,CH,HINTER GURSCHEN,4851,,,,,,,46.6049,8.6238,,,,,,,,Central Europe,Alps,G008624E46605N,
267,CH,GURSCHENFIRN,4852,,,,,,,46.605,8.61336,,,,,,,,Central Europe,Alps,G008612E46604N,RGI50-11.01344
268,CH,GUSPISFIRN,4853,,,,,,,46.576199,8.61013,,,,,,,,Central Europe,Alps,G008609E46576N,
269,CH,LUCENDRO GHIACCIAIO DI,4854,,,,,,,46.5411,8.52071,,,,,,,,Central Europe,Alps,G008521E46542N,RGI50-11.01518
270,CH,ROTTAELLI-W,4855,,,,,,,46.543499,8.46208,,,,,,,,Central Europe,Alps,G008463E46541N,RGI50-11.01510
271,CH,CHLI MUTTEN (PART OF A51E/23),4856,,,,,,,46.541901,8.43728,,,,,,,,Central Europe,Alps,G008437E46541N,RGI50-11.01514
272,CH,GROSS MUTTEN,4857,,,,,,,46.544601,8.43212,,,,,,,,Central Europe,Alps,G008431E46544N,RGI50-11.01502
273,CH,MUTTENSTOECK,4858,,,,,,,46.549198,8.42959,,,,,,,,Central Europe,Alps,G008430E46549N,RGI50-11.01496
274,CH,DEIERENAEPETLI-W,4859,,,,,,,46.551899,8.42573,,,,,,,,Central Europe,Alps,G008425E46552N,RGI50-11.01493
275,CH,KLEIN FURKA-E,4860,,,,,,,46.586201,8.4107,,,,,,,,Central Europe,Alps,G008409E46586N,
276,CH,SIDELENGRAT-E,4861,,,,,,,46.589802,8.41207,,,,,,,,Central Europe,Alps,G008411E46590N,
277,CH,GROSS FURKA-S ('73 COMBINED),4862,,,,,,,46.593399,8.41605,,,,,,,,Central Europe,Alps,G008416E46593N,RGI50-11.01382
278,CH,SIDELEN,4863,,,,,,,46.597801,8.42004,,,,,,,,Central Europe,Alps,G008421E46606N,RGI50-11.01338
279,CH,SUNNIG-I,4864,,,,,,,46.6157,8.43995,,,,,,,,Central Europe,Alps,G008440E46616N,
280,CH,SUNNIG-II,4865,,,,,,,46.617401,8.44651,,,,,,,,Central Europe,Alps,G008448E46618N,
281,CH,MUEETERLISHORN-S,4866,,,,,,,46.622299,8.50144,,,,,,,,Central Europe,Alps,G008501E46623N,RGI50-11.01301
282,CH,ROTENBERGFIRN,4867,,,,,,,46.628502,8.51071,,,,,,,,Central Europe,Alps,G008514E46630N,
283,CH,WILDEN MATTEN-W ('73 ONLY AREA),4868,,,,,,,46.580101,8.67023,,,,,,,,Central Europe,Alps,G008671E46580N,
284,CH,ROTHORN-W,4869,,,,,,,46.5942,8.61052,,,,,,,,Central Europe,Alps,G008610E46594N,
285,CH,GITZIALPETLI-W ('73 ONLY AREA),4870,,,,,,,46.587898,8.60908,,,,,,,,Central Europe,Alps,G008609E46588N,
286,CH,GLOGGENTUERMLI,4871,,,,,,,46.5746,8.59052,,,,,,,,Central Europe,Alps,G008593E46575N,
287,CH,STEGEN-N,4872,,,,,,,46.551102,8.517,,,,,,,,Central Europe,Alps,G008518E46551N,
288,CH,BLAUBERG-S,4873,,,,,,,46.620602,8.49227,,,,,,,,Central Europe,Alps,G008492E46620N,
289,CH,MITTAG,4874,,,,,,,46.634701,8.5252,,,,,,,,Central Europe,Alps,G008524E46634N,
290,CH,FELDSCHIJEN,4875,,,,,,,46.627701,8.50286,,,,,,,,Central Europe,Alps,G008502E46630N,RGI50-11.01291
291,CH,BLAUBERG,4876,,,,,,,46.6269,8.4937,,,,,,,,Central Europe,Alps,G008495E46626N,RGI50-11.01287
292,CH,LOCHBERG,4877,,,,,,,46.625301,8.47277,,,,,,,,Central Europe,Alps,G008471E46625N,RGI50-11.01294
293,CH,MAESSPLANGGSTOCK,4878,,,,,,,46.654499,8.42369,,,,,,,,Central Europe,Alps,G008424E46655N,RGI50-11.01231
294,CH,EGGSTOCK (ONLY '73),4879,,,,,,,46.654598,8.41193,,,,,,,,Central Europe,Alps,G008414E46655N,
295,CH,GWAECHTENHORN,4880,,,,,,,46.687801,8.41907,,,,,,,,Central Europe,Alps,G008417E46689N,RGI50-11.01199
296,CH,ROTSTOCK-E,4881,,,,,,,46.683102,8.43859,,,,,,,,Central Europe,Alps,G008438E46684N,RGI50-11.01206
297,CH,BRUNNENFIRN-W,4882,,,,,,,46.683899,8.44906,,,,,,,,Central Europe,Alps,G008449E46685N,RGI50-11.01203
298,CH,BRUNNENFIRN-E,4883,,,,,,,46.679298,8.46074,,,,,,,,Central Europe,Alps,G008459E46681N,RGI50-11.01212
299,CH,STOCK,4884,,,,,,,46.671101,8.47627,,,,,,,,Central Europe,Alps,G008475E46672N,RGI50-11.01218
300,CH,FLACHENSTEINFIRN,4885,,,,,,,46.6856,8.46478,,,,,,,,Central Europe,Alps,G008461E46687N,RGI50-11.01187
301,CH,HANGFIRN UR,4886,,,,,,,46.714199,8.48363,,,,,,,,Central Europe,Alps,G008483E46714N,RGI50-11.01151
302,CH,ZENDEN,4887,,,,,,,46.707901,8.49005,,,,,,,,Central Europe,Alps,G008490E46708N,
303,CH,SALBIT,4888,,,,,,,46.682301,8.53008,,,,,,,,Central Europe,Alps,G008529E46682N,
304,CH,RORFIRN,4889,,,,,,,46.690399,8.52632,,,,,,,,Central Europe,Alps,G008525E46691N,RGI50-11.01197
305,CH,KARTIGELFIRN,4890,,,,,,,46.698601,8.51472,,,,,,,,Central Europe,Alps,G008516E46700N,
306,CH,RUETIFIRN,4891,,,,,,,46.715,8.50065,,,,,,,,Central Europe,Alps,G008498E46713N,RGI50-11.01146
307,CH,GRIESSENFIRN (UR),4892,,,,,,,46.725899,8.48125,,,,,,,,Central Europe,Alps,G008482E46726N,RGI50-11.01141
308,CH,BLAUGAND,4893,,,,,,,46.729599,8.47739,,,,,,,,Central Europe,Alps,G008477E46730N,RGI50-11.01137
309,CH,STUCKLISTOCK (ONLY '73),4894,,,,,,,46.7187,8.48634,,,,,,,,Central Europe,Alps,G008486E46719N,
310,CH,TSCHINGELFIRN,4895,,,,,,,46.716999,8.47846,,,,,,,,Central Europe,Alps,G008477E46717N,RGI50-11.01145
311,CH,CHALCHTALFIRN,4896,,,,,,,46.715401,8.45096,,,,,,,,Central Europe,Alps,G008455E46717N,RGI50-11.01148
312,CH,SUSTENLOCHFIRN,4897,,,,,,,46.743301,8.44625,,,,,,,,Central Europe,Alps,G008449E46745N,
313,CH,CHLI SUSTLIFIRN,4898,,,,,,,46.7505,8.44638,,,,,,,,Central Europe,Alps,G008444E46751N,RGI50-11.01108
314,CH,STOESSENFIRN-I,4899,,,,,,,46.760399,8.4518,,,,,,,,Central Europe,Alps,G008451E46761N,RGI50-11.01085
315,CH,STOESSENFIRN-II,4900,,,,,,,46.7612,8.45967,,,,,,,,Central Europe,Alps,G008459E46766N,RGI50-11.01085
316,CH,STOESSENFIRN-III,4901,,,,,,,46.766602,8.46632,,,,,,,,Central Europe,Alps,G008466E46768N,RGI50-11.01070
317,CH,MURMETSPLANGGSTOCK,4902,,,,,,,46.762001,8.47278,,,,,,,,Central Europe,Alps,G008473E46762N,
318,CH,WICHELPLANGGFIRN,4903,,,,,,,46.763699,8.47936,,,,,,,,Central Europe,Alps,G008479E46766N,RGI50-11.01076
319,CH,HOEHENBERG (ONLY '73),4904,,,,,,,46.77,8.48603,,,,,,,,Central Europe,Alps,G008486E46769N,
320,CH,CHUEEFADFIRN-W,4905,,,,,,,46.770802,8.4939,,,,,,,,Central Europe,Alps,G008492E46771N,RGI50-11.01062
321,CH,ROSSFIRN-W,4906,,,,,,,46.775101,8.51886,,,,,,,,Central Europe,Alps,G008516E46777N,RGI50-11.01042
322,CH,ROSSFIRN-E,4907,,,,,,,46.773102,8.53323,,,,,,,,Central Europe,Alps,G008534E46774N,RGI50-11.01055
323,CH,SEWENZWAECHTEN,4908,,,,,,,46.763199,8.53826,,,,,,,,Central Europe,Alps,G008538E46765N,RGI50-11.01078
324,CH,BAECHENFIRN UR,4909,,,,,,,46.7677,8.54097,,,,,,,,Central Europe,Alps,G008540E46769N,RGI50-11.01061
325,CH,ZWAECHTEN,4910,,,,,,,46.7775,8.54248,,,,,,,,Central Europe,Alps,G008540E46777N,RGI50-11.01044
326,CH,SASSFIRN,4911,,,,,,,46.779098,8.56216,,,,,,,,Central Europe,Alps,G008559E46781N,RGI50-11.01032
327,CH,SCHINDLACH,4912,,,,,,,46.7673,8.57762,,,,,,,,Central Europe,Alps,G008577E46767N,
328,CH,LEUTSCHACHFIRN,4913,,,,,,,46.778999,8.57525,,,,,,,,Central Europe,Alps,G008572E46779N,
